row_id,text,gt_num_entailed,languages_present,models_present,templates_present,num_keywords_total,num_predictions_total,mean_error_all,median_error_all,worst_error_all,accuracy_all,mean_time_all,worst_accuracy_by_model,best_accuracy_by_model,std_accuracy_across_models,mean_accuracy_across_models,mean_f_score_across_models,best_score,worst_score
151,"I managed to reach the bar, I would have drank something to be able to pretend to feel bad, one excuse like another to leave. But Zanuck approached me and brutally put my hands on me just as I was drinking a sip of whiskey: Sciaff! I slammed the whiskey in the face with contempt. I knew very well that it would be the end of my Hollywood career, but what satisfaction, what joy. The pleasure of pulling that whiskey on this idiot was much more to my heart. Only because he was the great producer Zanuck would I have to stay there at his feet, be his slave, to become his lover? I had to allow it to boast of having an Italian woman, a French, another of who knows where?! I threw the whiskey in the face with such a taste but with such a taste that I came to tell him: ""You suck me"". And after sending him to the devil, I took the door. He called me after two days. I thought it was strange that he waited so long, he will have wanted to prepare a speech. I joined him to Fox in his beautiful office in boiserie, with all the windows containing precious books and polo prizes. He was very elegant, with the Zuava pants and boots, he seemed ready to go to a game; He walked up and down the room and at a certain moment he stopped and said to me: ""Don't you know about the can make you the Greatest Star in the world or i can right you just like that?"" (Don't you know that I can make you the biggest star in the world or can I destroy you in a moment?). I replied: ""That's exactly what I want, I want to be destroyed Just like that"". I told him so, in the face. ""Goodbye. We don't have anything more to say"" (goodbye. We have nothing else to tell us). And so he ended. I cared about, which actor does not care about a career in Hollywood? I had shot films that had been very successful. But I didn't want to accept the manufacturer's court.",13,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,13200,0.4395387694565287,0.3631625175476074,0.9999389454897027,0.5575757575757576,3.473329225753974,0.25696969696969696,0.9527272727272728,0.23461848813149339,0.5575757575757576,0.11263384476090306,0.32295726944426423,1.6740962030777249
269,"Carlo [Ponti] was thirty -nine years old, twenty -two more than me, and it was already a name, in the middle of his dazzling career. As he went carefully to tell me when he came to present himself at the end of the competition, he had discovered great divers such as Gina Lollobrigida, Sylva Koscina, my beloved Lucia Bosè. ""Let's take a walk in the park? It is an enchanting place, they call it ""the garden of the roses"", he will hear what perfume ... »Meanwhile he made me raise, putting my light organic shawl on my shoulders. ""Here we go,"" I said, preparing me inside me to reject the usual advances. In reality, Carlo was very professional and he earned my trust instantly. He told me about the films he was doing, he asked me about me, he sounded my intentions. «Where does Miss come from? Ah, Pozzuoli? If I'm not mistaken, there is a beautiful Roman amphitheater ... I was there a few years ago. "" ""He is right in front of my house, we see him from our windows,"" I replied, grateful who had found a common point between us. Immediately he communicated me an extraordinary sense of security and familiarity, as if we had always known each other. I had the strange impression that he understood me, that he had read behind my impetuous beauty the traces of a reserved character, of a difficult past, of a great desire to do well, with seriousness and passion. For me it was not a game, it was much more.",6,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,13200,0.46612171218473536,0.4429221600294113,0.9997227191925048,0.5225,3.6015961897981734,0.24181818181818182,0.8248484848484848,0.2061971631803739,0.5225,0.07081144653524973,0.31630283681962607,1.672041594557614
575,"At fifteen I was overwhelmed by the passion to recite [...] Elvira helped me. He lived upstairs, was caught, intelligent and made the hostess on planes that went to America. It was considered to me a womanuccello, free, happy and independent. I expected it for the stairs to see her pass dressed in blue with the gold buttons and the hat. [...] Inventing an excuse full of imagination and safety, he convinced my mother to let me out with her. He took me to an elegant living room, where boys, all older than me, read a comedy: the enemy of Niccodemi. Starting with a sailboat for around the world, flying with real wings, would not have given me the emotion of that living room, where everyone pretended to be another.",6,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,13200,0.4410906261262511,0.323071151971817,0.9997131824493408,0.5725757575757576,3.699555557782243,0.34484848484848485,0.9763636363636363,0.23000042776682836,0.5725757575757575,0.06256590418808207,0.34257532980892924,1.6708042363424203
132,"And I had no longer met love, what the girls dream. The great love. On the sets, for everyone I was the manufacturer's young lady. A completely common model of actress. De Laurentiis and Silvana Mangano, David O. Selznick and Jennifer Jones, Carlo Ponti and Sophia Loren could be mentioned ... but also Franco Cristaldi and Claudia Cardinale. I was undoubtedly the only one to have been surprised by this ending, this slow, slow, progressive, metamorphosis of our relationship. Franco had always proceeded to everything, he had always dealt with me. By dint of being like a husband, in the end he had become. Almost. Because he was already married. But at the time of our meeting, he was separated. I have never stolen my husband from anyone. However, that was the freedom I dreamed when, at eighteen, I decided to find the means to raise my son alone? Cristaldi owned many qualities. He was seductive, and I was infinitely grateful to him that I helped me at the time when I felt lost, but spent most of his time in a small three -storey property: his offices. He gave me jewelry, fur, but I had the feeling that he did it more by convention than for an authentic emotional momentum. He continued to buy me. And it was above all this that made me feel uncomfortable, so I was busy to show him that I didn't need anything, I never asked anything, I didn't encourage anything. And then we were almost never alone alone and he.",8,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,13200,0.4846908091349076,0.4813541918992996,0.9996227622032166,0.5097727272727273,3.524719627825367,0.2593939393939394,0.7878787878787878,0.18485896996733545,0.5097727272727273,0.10010861168640986,0.32491375730539185,1.6691725413054597
301,"At a certain point in my career I rebelled against this naive image ""water and soap"", because everything has its time and a change takes place when you least expect it. I realized that I could no longer be what was piloted and put there as if it were a puppet. I needed to establish myself as a person and no longer as the one who should be guided by parents before and by a husband later. I began to have my say and it was a trauma in the family, because Franco did not know me from the aspect of reactive and autonomous woman, but I could no longer and I had to change, in any way.",5,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,13200,0.4634137442771702,0.44313569366931915,0.9998039603233336,0.5340151515151516,3.5445926451182457,0.28424242424242424,0.8224242424242424,0.2053840274082113,0.5340151515151514,0.06705751338858208,0.3286311241069403,1.6686017320087152
494,"I would like to have a large room, a room that I don't see, that I will never have to see and that nobody will ever have to see. […] It is the seat of voluptuousness. The place of games, of eroticism without bridle. [...] I want to have my eyes closed on a veil of fresh and light fabric. [...] I will know that there are the others near, men and women; They too in the absolute inability to see. Just feel, breathe. [...] Then, with your hands, hear others; Touch an arm, with one foot touching another foot. Understand if I hear a man or woman, but not know who is absolutely. Imagine how it could be, or how I would like it to be, and decide whether or not to continue the approach according to the elements I can capture. [...] The wait will not have to know of sin, nor prohibited. Just a game that was born to become the altar of secret desire. [...] And you laugh, play, dream. The pitilers, modesty is perfectly exceeded. The inhibitory brakes are pieces. The taboos jump! All prohibitions disappear. [...] The idea of ​​having felt wonderful sensations, of having made love in a wonderful way with a stranger, enhances me.",11,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,13200,0.452642919202368,0.3805709481239319,0.9998211860656738,0.5606818181818182,3.7646731217443823,0.24787878787878787,0.816969696969697,0.21578394641607,0.5606818181818182,0.13741547606762078,0.34489787176574815,1.6682480516841118
42,"Anna's anorexia [Ceroli] worsened, as it was imaginable. When he organized the party for his eighteen years we went both I and Fiore [silver]. There were many guys, all dressed well. I was fifteen years old and I still remember Anna's thin arms perfectly who agitated like wicker sticks while dancing trendy songs of the time. The vision of those thin, almost transparent arms, like the wings of a bird that looks down under the sun, still overlooks my heart. 38 kilos will be weighed. I felt guilty of his mental illness because I had abandoned her a year earlier, when I moved from my father, to escape my mother's barrels, to her senseless fury against me and against my slender body.",9,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,13200,0.47335030231814235,0.4243073314428329,0.9998739762813785,0.5381818181818182,3.37511722634206,0.2690909090909091,0.8090909090909091,0.1945504442995392,0.5381818181818182,0.0980251780232252,0.34363137388227905,1.66777472289906
451,"You are right. I apologize if I appeared bored or annoyed and if I was abrupt with all those who pointed it out to me. I really look like ingrid Bergman. Really. So ... what should I do? What do you want from me? Having admitted the similarity, I have the impression that you expect that I do something, but what? Do you want me to declare something? What? Being their daughter, I could look like my mom or dad - I think I have to say I was lucky to have taken from her. And ... tell me, isn't it normal to look like a parent? You want me to agree with that woman who wrote to ""Vogue"", after reading an article on me: ""Isabella Rossellini has the presumption of believing that her career is the result of her talent, instead of her extraordinary similarity to the mother"". Ouch! Genre statements hurt! But is it all here? Are they just the approximate copy of Ingrid Bergman? A kind of imposture?",11,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,13200,0.48792329504899196,0.49512843787670135,0.999787449836731,0.5024242424242424,3.809260370727526,0.3151515151515151,0.8266666666666667,0.17667531703815134,0.5024242424242424,0.10939799877841393,0.3257489253860911,1.6643860619238744
450,"When we were children (we were seven), one of our favorite games was to throw us on dad. He, lying on his side, made the sow and us the pigs. My father is always sorry to have not been able to breastfeed, although at a certain point I believed that he was pregnant. I had come to this belief because I had misunderstood the confused explanations on the birth of the children of my babysitter, and also because of certain scandalist articles on my family. The articles talked about the divorce of my parents and a mysterious and exotic woman (only later I understood that it was my stepmother, sonali, considered exotic, I imagine, because it comes from Calcutta) and of an ""extramarital"" child. This word, extrematimonial, made me think of extraterrestrials. Perhaps for this reason, the press dealt so much about us. ""Extramatrimonial"" also made me think of paranormal phenomena, and my father had a great belly, just like a nine -month -old woman. I liked it like that, fat or robust that you want to say. The people who advised him diets irritated me - I didn't want to lose even a little dad my dad. It was soft to embrace, it was a lot, and I wanted it all.",14,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,13200,0.4588849368042407,0.4687104672193527,0.9999566424230579,0.5197727272727273,3.809260370727526,0.24242424242424243,0.8212121212121212,0.204652929917289,0.5197727272727273,0.15758182207605104,0.31511979735543827,1.6634945091445876
35,"I chose to lose my virginity an April afternoon, I was fourteen. I liked a type of eighteen, Gianluca, who already lived alone. It was full of money. I interfoned him and said, ""I ran away from home, can I sleep with you?"" Gianluca agreed. A friend of mine that day had given me a white rabbit that I had baptized Syd (like Syd Barrett), and I brought it to me by Gianluca on the scooter inside a cage.",9,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,13200,0.46322160973737786,0.41146907210350037,0.999844253063202,0.5515909090909091,3.249885992212468,0.2878787878787879,0.7745454545454545,0.20028117124047545,0.551590909090909,0.11618500533662009,0.3513097378504337,1.6633470340410554
153,"The next day they enrolled me from the nuns, to the elementary school in Piazza Vittorio, an ancient building, with a large garden full of trees where, as soon as I could and nobody saw me, I took off my shoes and walked barefoot on the grass because I wanted to hear the Sassolini and the coolness under my feet, like when I lived in the countryside. It was an operation that I was secretly made because the nuns would not have approved it since they wanted to make me a Signorinella educating me according to the best etiquette, just me who came from the countryside and I spoke Dialètti and an idiot's cretin did not go to do the spy?! I hated her: because of him I was put under surveillance and from that moment I could no longer walk without shoes. I wanted to punish her by putting her a pebble in my mouth as I had already done in Rivolta d'Adda to a girl who had made fun of me.",9,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,13200,0.4903840733743588,0.49442280828952784,0.9999420199419546,0.5027272727272727,3.5208650479399752,0.2496969696969697,0.7333333333333333,0.1729384294494074,0.5027272727272727,0.09712819615980325,0.3297888432778653,1.6632645227657208
290,"1954 had been a year full of changes, surprises, fast and irreversible growth. I had met De Sica and Marcello [Mastroianni], I had been directed by Blasetti and soldiers, I had sang and recited with great masters, I had gone from the comedian to the tragic without losing my identity and I had consolidated my relationship with Carlo. I was becoming a star, and the world began to talk about me. In the spring I had been for the first time to Cannes to present Carosello Napoletano, the only great film by Ettore Giannini, considered the only Italian musical capable of competing with the American ones, in which I had done a small part singing, dubbed, 'or Surdato 'nnammurato. In June I had also been to Berlin, where a famous photo portrays me alongside Gina Lollobrigida, together with Yvonne De Carlo. In October, upon returning from Comacchio, it was the turn of London, I had to invited for the Italian Film Festival.",9,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,13200,0.4155528413793774,0.28616091609001154,0.9998942799502402,0.6040151515151515,3.7531852549018345,0.2606060606060606,0.9412121212121212,0.24764146547327237,0.6040151515151515,0.1251483965158015,0.35637368604187913,1.66308858680289
97,"I observed her: no appearance in her of proud ambition; In all his person there was the greatest reserve, indeed the greatest humility. I saw that she was also observing me. Then he said, ""I wouldn't have believed that you were so young,. That younger than on the screen. ""I was silent: I was honestly excited. ""You have interpreted"" Fedora ""in a moment of grace. And it does not often happen to us artists. I have not lost a gesture of your interpretation. How much I saw the other evening was no longer cinema, but theater. I followed the words one by one. Very noble theater, pure art: especially in the last act. You are very good ». And it is silent. I thanked her: I was moved. There was a long silence. Then, as if he had meditated on something he wanted to say, he still looked at me: «Why don't you do the theater? I think you would be beautifully. """,5,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,13200,0.4581420202500428,0.46710170805454254,0.9998334848496598,0.5233333333333333,3.448487499602312,0.2793939393939394,0.8575757575757575,0.20463320227848525,0.5233333333333333,0.07163018271324179,0.31870013105484807,1.662608707378188
259,"Maybe I had learned to act. [...] But for sure I had not yet learned to be a diva; My behavior continued to be shy, shy, that of a girl looking for work stubbornly but with humility. [...] At the projection room where I tried to go unnoticed and almost to hide in one of the last rows. Too bad, because I also ran the. Risk of spoiling the effect (and spending) of the dress that the Gori sisters of via Condotti had recommended to me: a long black skirt with a tunic with large shaded roses and a jacket of tiny black feathers. [...] I thought of this while I saw myself on the screen [...] the applause on the open scene, in the dark, began. When the lights took on, it seemed to me that the room turned against me: everyone turned their backs on the screen to praise Doris Duranti curled up there at the bottom. [...] There was no critic who finds the film less than gorgeous, but only the American Gloria Wander [...] made me the compliment I was waiting for: ""White or black, you are the sexiest woman in Italy"".",7,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,13200,0.44313988578673136,0.35789109766483307,0.9998466069373535,0.5721969696969696,3.6295236342648667,0.3466666666666667,0.9157575757575758,0.21866647409308,0.5721969696969698,0.0796762657374824,0.35353049560388966,1.661652966817165
504,"The next day there were auditions to be made; I went back to the hotel by car with Tognazzi. We traveled a kind of highway with the sand that crawled the asphalt. There was wind. I was cold. After a few kilometers Ugo began to stretch my hand, touching my knee, then tried a more decisive approach. I immediately put my hand on his hand to stop him and I healed stupidly. I was very embarrassed. Throwing it on the joke I said something in French type. ""Artez, s'it vous plaît. Je suis Trust Vieille Pour Vous. "" He did not feel me and made himself more pressing: he even stopped the car and tried to kiss me, to hold me, to touch me. I rejected him with all my strength. I was shocked. I thought: ""How bad this movie begins.""",10,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,13200,0.4654209414990857,0.40845659375190735,0.9996974414098077,0.5493939393939394,3.804754280111537,0.3751515151515151,0.8678787878787879,0.19602852062878037,0.5493939393939393,0.1014044273309261,0.35336541876515903,1.6611469035376738
156,"I went back to Hollywood, and went to live with Dick [Richard Basehart] in a beautiful house at number 8 of North Palm Drive where to spend some of the most beautiful moments of my life. Jackie was born and when I took him home, in the middle of October, the roses along the road at the entrance had blossomed with a thousand white flowers. I loved singing his ninne nanne, keeping him in his arms. I wanted to be the sweetest mom in the world. We had many friends, one of these was none other than Charlie Chaplin. He and Dick saw themselves almost every day even just to play a game at tennis; Often he came to us for breakfast with his wife Oona O'Neill, the daughter of the great playwright. One day Chaplin said to me: ""Valentina, you will be the protagonist of my next film"". It was the limelight (Limelight) but I was forced to tell him no because I would have given birth after a few months. We often went to Cary Grant; He invited us in the afternoon to take a tea or came to lunch with us with William Wyler, the Roman holiday director, and Gregory Peck.",11,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,13200,0.4429563956185823,0.34426985681056976,0.9999221359103103,0.5728787878787879,3.5208650479399752,0.31757575757575757,0.9151515151515152,0.21801262078240313,0.5728787878787879,0.13247246393527953,0.35486616709638474,1.6608911523112957
66,"I was born in a tumultuous way, in advance of the times, to the Regina Elena clinic where my mother, pregnant in the eighth month, had been urgently taken after falling. It seems that someone, perhaps my brother, had made it stumbled by causing a premature birth. [...] The doctor who gave me born, Dr. Acerbi, in seeing me exclaimed: ""Uh, what a Muster of a tusa!"", What a child's monster! Thus, at least, I was told. And that feeling of discomfort, the same one that my parents must have tried, I remember it. My first years of life are wrapped in a vague darkness. I crawled around the house and around me I saw threats everywhere. [...] I traveled the floors in the certainty of being in constant danger. Nobody spoke to me. But sometimes I felt adults talk about me as if I weren't there. They said: ""Too bad the girl is like that ..."". And they didn't finish the sentence. I also didn't speak much. I was so shy that at Christmas I had to recite the poems behind a door. I did not feel any gratification in showing me. I imagined I was adopted, not to be part of that family with which, for dark reasons, I found myself living.",22,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,13200,0.4855614668228229,0.4792346209287643,0.9998711829248351,0.5134090909090909,3.455013914986736,0.33090909090909093,0.8157575757575758,0.17430853253723036,0.5134090909090909,0.2343334781665634,0.3391005583718606,1.6597411822848884
212,"[Visconti] revealed his intention of wanting to pass the lines, reach the allies, to trace Italy by their side. [...] I could keep family jewels during his absence and take care of the villa in via Salaria, making sure that everything was going as if he was in Rome? I immediately replied yes, with a certain pride, because a sign of particular affection and trust towards me seemed to me for his part. I gave me the keys of the house and the right to collect money from his bank: they could have served him or some of his companions [...] today, after so many years, I wonder why I just that assignment, which yes He then revealed so dangerous. [...] The first rule, in clandestinity, is not to openly involve one's family members. Visconti could not make his sister Uberta run risks. So I resort to me.",6,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,13200,0.4878659184310108,0.4775994271039963,0.9998620460828535,0.5137878787878788,3.4169396316833005,0.3,0.8054545454545454,0.17180867606953565,0.5137878787878788,0.06875727358014544,0.34197920271834314,1.6595366405834
124,"Yes: so, how do you seduce, or seduced, Claudia Cardinale? You have to be equipped with authentic charm. You have to have a look worthy of the name. And then I like the mystery: I like a person to discover; While I don't like people totally clear and open, perhaps because they have never been easy to get easy. Here then explained that I am of those who fall in love first with the head, and only after with the body. From a man, I want it to be strong. Because I know I am a strong woman, and with a man I want to establish a relationship of equality: I don't want to be dominated, but I don't even want to dominate. It will be for this reason that, even getting older, I have never happened to make a fantasy on a much younger man: I am enjoying me that the boys, when I pass on the street, tell me their admiration, but everything ends there. Nor have I ever made a sentimental or erotic fantasy on a woman. While I happened to have been the subject of this type of attention from some women: there was an Arab princess who chased me for years, she sent me even embarrassing gifts, very expensive jewels, for example, and wrote me .. I was very difficult to get rid of her. And it was not the only one: who knows why I often aroused these homosexual thoughts and desires. Among my most uninhibited admirers I had a Japanese priest, general and journalist. The latter, in particular, had to get married, and the wedding day did not show up because he had discovered just before the future bride did not give sufficient guarantees like my admirer ... the priest? He wrote me stationary from New York. And he continued to write to me for years: he turned to me a bit like he would turn to the prayers to the Madonna. For heaven's sake, never a hint of sex: it venerated me like a sacred image.",10,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,13200,0.4040771981921044,0.36212728917598724,0.9998791672405787,0.5599242424242424,3.5306106279060687,0.06424242424242424,0.8321212121212122,0.25539878353877116,0.5599242424242424,0.12746977254410907,0.3045254588854713,1.6593551489714544
101,"And it was precisely the day before my debut in the theater that a family advice was held at the Scarpetta house. This is because my grandfather absolutely did not want the name of the Vitiello to figure on a theatrical manifesto; So you had to look for an art name. It was all in the large room of the magnificent Palazzo di Scarpetta in via dei Mille. [...] Don Eduardo muttered and thought. It was up to him to find me an art name that could be good. And the name jumped out of the fruit. ""I found the name for this littlech!"" He exclaimed. - ""Have you found it? "" - Maria asked. ""Yes ... I would simply call it Francesca Bertini."" [...] But when the uncle Monsignor knew of my debut in the theater, the end of the house succeeded. And I had to stop.  But now I had been on stage. I agree that I had been for a short time and for small particles, but it was as if I had now crossed a threshold. Francesca Bertini was born that evening.",10,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,13200,0.4807180317676141,0.4675188958644867,0.9998906435575919,0.5203787878787879,3.448487499602312,0.2721212121212121,0.7896969696969697,0.17868202530801824,0.5203787878787879,0.1239808545112337,0.34169676257076964,1.6592907006332243
213,"The war came. I remember the day Benito Mussolini gave the announcement [...] I was in Cinecittà where [...] we listened to the Duce's speech on the radio of the second category restaurant anguished, where they ate the workers. A crowd of actors and extras in colorful guise had gathered in the room. There were Alessandro Blasetti, Osvaldo Valenti, with his mocking air, tight in the costume of Valentino, and Elsa de ’Giorgi who read with him in the mask of Cesare Borgia. I was in the role of Dorina, the farewell seamstress, youth!",5,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,13200,0.4503863742953518,0.37769603729248047,0.9997662305831908,0.5614393939393939,3.4169396316833005,0.3145454545454546,0.8606060606060606,0.2088871426963335,0.5614393939393939,0.07459303629994792,0.35255225124306044,1.659039747574876
479,"After just six months of engagement [...] on August 28, 1940 we got married. It was the wedding of the year because we were two famous people, in fact my husband, in addition to having made the Serie A championships, was also gold medal at the Berlin Olympics in 1936. [...] Outside the church a great crowd awaited us . To see their darlings were waiting for about an hour. [...] For cinematographic needs, my hair was blond. Gigi for the ceremony wanted me with my natural color, Black Corvino. My very simple, white and long dress, seems to me to have been packaged by the Fontana sisters. [...] A few days before the wedding Nazzari called me asking me if I preferred, as a wedding gift, a refrigerator, a radio or a jewel. [...] I still didn't have my home, so I immediately optimed for a jewel. [...] I asked me how many films I had made up to that moment. I honestly said five.  [...] I got home a bracelet with five [...] tears file. Nazzari's generosity was such that if I said that the films [...] had been thirty, a bracelet would have received that would take the place of a sleeve of a evening dress. This gift is one of my dearest jewels and every time I wear it in my heart there is always a tender and affectionate memory for Amedeo.",9,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,13200,0.43347546101658463,0.3731803894042969,0.9997302293777466,0.5786363636363636,3.657224609941336,0.24181818181818182,0.9587878787878787,0.22533389454298586,0.5786363636363636,0.10832241191365485,0.35330246909337776,1.658539584937317
277,"It was during the filming of a particular day that Riccardo Scicolone died. One morning, my sister telephoned me on the set, in tears: ""Sofì ', come immediately, dad is sick."" I ran to the hospital and around his bed I found the women of his life. Mammina, Maria, her last German companion. I approached and walked my hand. He stared at me. And I supported his gaze, as paralyzed. I smiled at him, then I moved away to the window where Maria was crying. I looked out. Seen from above, machines, passers -by, bicycles seemed anything but toys. I tried to cry too but I was not able to.",9,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,13200,0.47212669033202503,0.42501856386661524,0.999959699842293,0.5422727272727272,3.6406266525002358,0.25333333333333335,0.730909090909091,0.1857846565431271,0.5422727272727272,0.1093863004839922,0.35648807072960015,1.6578710467174453
279,"The first to believe in me for sin that it is a rogue was Suso Cecchi D’Amico, the only woman in the parterre of the great screenwriters of the time. ""The oak that made a lot of Italian cinema flourish among its branches"" as Lina Wertmüeller defines it. Reading the Roman tales of Moravia, Suso had come across a beautiful story that was at the beginning of the novella the fanatic. After having glimpsed me at the station, he came to my compartment and sat down next to me, with a confidence that immediately put me at ease. ""I have in mind a subject for you,"" he said simply, looking straight in my eyes. ""Because No?!"" I replied immediately with my usual momentum. Suso had worked on the story with Flaiano, Moravia and Persenza, and had proposed it to Blasetti, who at the time was looking for the subject for a film. The first choice of production had been Loilo, which was then considered number one. But Suso had seen me in Cinecittà, while I was working with Bolognini to we find ourselves in the gallery, and was hit by my joy. In the film I danced the mambo, which I would continue to dance in the river woman and in bread, love and ..., with my sparkling red dress. After that short of our short railway meeting, supported by Flaiano and Blasetti himself, insisted with The producers until the part is obtained for me.",7,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,13200,0.43734229833897104,0.31629885733127594,0.9998004641674925,0.5931060606060606,3.6406266525002358,0.3557575757575758,0.9745454545454545,0.22059700697372744,0.5931060606060606,0.08368387489844017,0.3725090536323332,1.657739769480191
251,"I accepted reproaches and threats to the head, imposed on my voice repentant, sweet, persuasive. But I also told Mammà that not all women are born with the maternal instinct, that I just didn't have it, that if I had marked and had put children from the world then I would have failed. [...] No, I didn't want four walls around, I didn't want to exhaust me by taking care of husband and children. The world was all the bigger, I wanted to know and live it. [...] I asked her to stop in Rome with me for a month. A month only. Or I was able to something, or I surrendered. [...] With my mother we set up a pact. We would not have stopped in Rome a month, but a year. At the end of the year, if I had not become a real actress, I would have returned to Livorno forever.",11,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,13200,0.4517350457058384,0.3776970505714416,0.9997652173042296,0.5613636363636364,3.478879632674507,0.336969696969697,0.8624242424242424,0.20603609479885623,0.5613636363636364,0.13553550294930344,0.3553275415647802,1.6575363578089242
245,"We were at the table the day I said: ""I will be the actress."" I heard the noise of the place that my brother Dino dropped to the plate. ""Never. Never, remember it. And if by misfortune it happened, I forbid you to continue calling you Duranti »Dino threatened.",13,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,13200,0.4797446856072554,0.45149198174476624,0.9997895956039428,0.5253787878787879,3.372806649713082,0.3284848484848485,0.756969696969697,0.17715001117527251,0.5253787878787879,0.15049262102012365,0.3482287767035154,1.6566842923864709
184,"In Rome, on July 19, it rains fire from heaven; Sudden, deadly, almost supernatural, came after three years of scrupulous regard to the capital of the Catholic world. People died incredulous: the women of the San Lorenzo market, they poured alongside their overturned carts, retained the usual expression, the pockets of the aprons still clinking of the coins just received. [...] Returning from Tivoli, we walked, climbing over the dead, the piles of earth, sinking into the holes where the water was gorgeous with the devastated pipes. The blinding sky of light sickening me for the same deafening silence that had submerged me the day on which my father had died. But suddenly, that silence, that attonite amazement ceased. From the macerate houses, from the dark holes of the subsules, people came out as ants, running, screaming. The women threw themselves to scratch the heaps of the earth, throwing a cry every now and then where a name was imposed. [...] Mussolini did not dare to show his face in the neighborhoods of the Prenestino and San Lorenzo. King ventured there, and was welcomed with screams, invectives and diles. The mute women, who scratched the earth tenacious to look for their buried children, stopped for a moment to get terrible to curse. The Pope, on the other hand, was received as a father. They knelt around him, pleading him to stop that scourge, to bless their dead. And he bent down to raise those crazy mothers who raised the earth, touched the wounded, blessed the dead and the living.",8,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,13200,0.5023661065461861,0.5128630697727203,0.99981689453125,0.4940151515151515,3.677522331421302,0.3424242424242424,0.7066666666666667,0.15336581881294573,0.4940151515151515,0.07527633542701267,0.34064933270220576,1.6555488198903816
274,"The first to believe in me for sin that it is a rogue was Suso Cecchi D’Amico, the only woman in the parterre of the great screenwriters of the time. ""The oak that made a lot of Italian cinema flourish among its branches"" as Lina Wertmüller defines it. Reading the Roman tales of Moravia, Suso had come across a beautiful story that was right at the beginning of the new fanatic. I remember that we met one day on the train. After having glimpsed me at the station, he came to my compartment and sat down next to me, with a confidence that immediately put me at ease. ""I have a subject for you in mind,"" he said simply, looking at me straight in the eyes. ""Why not?!"" I replied immediately with my usual momentum. Suso had worked on the story with Flaiano, Moravia and Persenza, and had proposed it to Blasetti, who at the time was looking for the subject for a film. [...] After our short railway meeting Suso, supported by Flaiano and Blasetti himself, insisted with the producers until the part is obtained for me.",6,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,13200,0.47667511912347216,0.4779575765132904,0.9995968277507928,0.5152272727272728,3.6406266525002358,0.3193939393939394,0.8187878787878788,0.17826938905888928,0.5152272727272728,0.0701744982991497,0.3369578836683835,1.6545413359331542
